,ID,year,month,location,no2,o3,co,so2,pm10,pm2.5,address,Y,pop_men<10s,pop_men10s,pop_men20s,pop_men30s,pop_men40s,pop_men50s,pop_men60s,pop_men>70s,pop_women<10s,pop_women10s,pop_women20s,pop_women30s,pop_women40s,pop_women50s,pop_women60s,pop_women>70s,x,y,height,road,tree,building,river,a_d_classification,car_sedan,car_van,car_twowheels,car_special,car_truck,gu
63,64,2019,2,송파구,0.041357143,0.013857143,0.678571429,0.004107143,56.35714286,31.5,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),2,1090.825606,568.030705,768.0787163,730.0907504,1111.260816,947.462927,860.6078262,1140.842823,1097.478526,574.8699663,848.3621503,1143.909705,1097.567212,1041.108641,1094.75063,1751.381029,37.50272901,127.0925211,14,1,0,1,0,11240,204834,7301,19598,404,26881,송파구
64,65,2019,2,시흥대로,0.047214286,0.013678571,0.785714286,0.00525,52.35714286,31.57142857,서울 금천구 독산동 996-9 한양수자인아파트 앞,2,592.2309168,287.5558296,563.0276682,387.4015121,775.6254025,727.40428,691.2130632,914.2136096,613.8247479,306.1644879,572.465765,753.0895225,681.2464568,776.0613689,823.387615,1364.205653,37.47496364,126.8986765,26,1,0,1,0,11180,69338,4471,11475,160,13516,금천구
65,66,2019,2,신촌로,0.052642857,0.011,0.867857143,0.004678571,50.89285714,33.53571429,서울 마포구 노고산동 57-62 (신촌역 7번 출구),2,839.5104096,475.4791857,1104.529113,719.5223002,1151.157906,849.8788237,669.0191018,1042.758495,846.8785728,476.5351752,1418.088851,1276.397578,1154.822869,887.6222962,835.3237223,1793.584758,37.55517177,126.9361424,18,1,0,1,0,11140,101168,4389,17005,241,12198,마포구
66,67,2019,2,양천구,0.041357143,0.017,0.7,0.004428571,63.64285714,36.92857143,서울 양천구 중앙로52길 56 신정4동 문화센터,3,943.4531244,617.95525,642.6273252,704.461829,902.3265452,839.8205371,705.3993294,928.9688421,877.7138865,574.3895196,679.4424187,763.6540655,931.559824,912.7116236,841.5610462,1540.469037,37.52597518,126.8566021,13,0,0,1,0,11150,129121,5227,18560,553,15666,양천구
67,68,2019,2,영등포구,0.04375,0.015678571,0.732142857,0.004857143,59.75,40.17857143,서울 영등포구 당산로 123 영등포구청 (당산동3가),3,721.5115843,325.2907653,753.6364135,445.1923562,968.3086849,820.0364631,722.8770722,1082.736226,720.6628546,305.3841954,877.4549964,1085.048806,832.7619925,795.44085,838.8104185,1611.427941,37.52596316,126.8963671,8,1,1,1,0,11190,116949,5419,16333,1166,19659,영등포구
68,69,2019,2,영등포로,0.050642857,0.01175,0.839285714,0.005107143,54.42857143,30.17857143,서울 영등포구 영중로 37 (영등포시장사거리),2,721.5115843,325.2907653,753.6364135,445.1923562,968.3086849,820.0364631,722.8770722,1082.736226,720.6628546,305.3841954,877.4549964,1085.048806,832.7619925,795.44085,838.8104185,1611.427941,37.51948008,126.9047117,9,1,0,1,0,11190,116949,5419,16333,1166,19659,영등포구
69,70,2019,2,은평구,0.02725,0.022571429,0.832142857,0.005642857,56.60714286,31,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),2,1078.676007,604.3025676,800.7431252,765.5554467,1070.346782,971.2625123,866.5361819,1450.518015,979.8983288,541.9593194,917.4528938,999.3767935,1120.431921,1081.855277,1128.450638,2452.425636,37.60987179,126.9343249,33,1,1,0,0,11120,111249,5389,20843,264,13442,은평구
70,71,2019,2,정릉로,0.045428571,0.011642857,0.635714286,0.004535714,60.75,39.39285714,서울 성북구 돈암동 8-164번지,3,886.6340727,497.0721984,786.1451786,571.1086548,801.7023254,733.0020425,673.3608141,1090.162698,786.7249179,431.0218779,986.3749695,722.3219129,837.7708343,805.4463207,827.3385277,1861.546573,37.60352172,127.0259508,34,1,0,1,0,11080,100145,5286,26204,156,11044,성북구
71,72,2019,2,종로,0.037035714,0.01775,0.675,0.003857143,57.10714286,33,서울 종로구 종로 169 (종묘주차장 앞),2,282.1230586,158.4973252,544.2710733,256.7447166,483.9979452,471.2202435,410.671558,647.5293502,273.9147492,161.3229773,543.1916574,437.1624643,419.1284042,452.4218918,436.8794116,974.8450851,37.57091931,126.9965554,21,1,1,1,0,11010,41171,3909,13097,184,5413,종로구
72,73,2019,2,종로구,0.036964286,0.018214286,0.771428571,0.004178571,51.10714286,30.71428571,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2,282.1230586,158.4973252,544.2710733,256.7447166,483.9979452,471.2202435,410.671558,647.5293502,273.9147492,161.3229773,543.1916574,437.1624643,419.1284042,452.4218918,436.8794116,974.8450851,37.57206117,127.0050313,20,0,0,1,0,11010,41171,3909,13097,184,5413,종로구
73,74,2019,2,중구,0.037142857,0.02075,0.646428571,0.003964286,52.75,31.57142857,서울 중구 덕수궁길 15 시청서소문별관 3동,2,266.2529417,118.6293243,448.4857212,196.7566138,535.4657826,454.852866,387.3734419,546.7761433,275.5253781,118.8793981,490.8339795,572.4872379,464.5270021,415.9646319,445.6101021,867.7659774,37.56455419,126.9756136,31,1,0,1,0,11020,41109,3361,14617,221,7234,중구
74,75,2019,2,천호대로,0.046607143,0.014071429,0.742857143,0.004214286,63.32142857,34.42857143,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),2,1028.436757,541.6412187,749.8115183,737.4758258,996.7579133,926.7539416,891.869763,1251.215256,920.7619805,474.3071563,792.5953877,936.33217,1008.887943,1036.039006,1133.261098,1864.609279,37.53415608,127.1393358,20,1,0,1,0,11250,115088,4810,16276,292,15535,강동구
75,76,2019,2,청계천로,0.041035714,0.015642857,0.760714286,0.004714286,52.85714286,36.64285714,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),3,266.2529417,118.6293243,448.4857212,196.7566138,535.4657826,454.852866,387.3734419,546.7761433,275.5253781,118.8793981,490.8339795,572.4872379,464.5270021,415.9646319,445.6101021,867.7659774,37.56863811,126.9981855,19,1,0,1,0,11020,41109,3361,14617,221,7234,중구
76,77,2019,2,한강대로,0.043357143,0.013678571,0.642857143,0.004642857,63.17857143,37.82142857,서울 용산구 한강대로 405 (서울역 앞),3,447.5508967,221.9978141,578.3583699,327.4158174,693.388954,545.8450658,452.7213538,713.525408,464.7319161,227.5328438,619.7515629,759.9566299,635.5919891,507.415815,535.1559379,1221.265937,37.5548376,126.9717326,26,1,0,1,0,11030,67532,2576,15990,135,7093,용산구
77,78,2019,2,행주,0.027678571,0.020321429,1.039285714,0.005107143,55.53571429,34.14285714,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),2,"1,442","1,384","1,464","1,905","2,407","2,138","1,713","1,089","1,312","1,253","1,391","1,983","2,250","2,144","1,711","1,377",37.60908701,126.7863203,19,0,1,0,1,31230,0,0,0,0,0,고촌읍
78,79,2019,2,홍릉로,0.037964286,0.015071429,0.621428571,0.00525,62.25,40.64285714,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),3,818.3926666,411.4654747,989.8138778,554.845537,921.6210276,823.3571416,762.6206908,1260.885127,734.9124023,371.0897482,1133.479137,846.7957852,827.2119742,853.6067747,921.9384028,2072.860995,37.58045291,127.0443683,14,0,0,1,0,11060,81221,3883,23629,164,13126,동대문구
79,80,2019,2,화랑로,0.039642857,0.013714286,0.585714286,0.004642857,53.67857143,35,서울 노원구 화랑로 429 태능입구역 8번 출구,2,1038.188416,686.8441712,1022.793727,966.4486291,998.1934291,1052.678631,925.9173421,1309.856734,1002.552299,652.2144925,1065.168995,878.4083861,1098.637677,1190.353396,1147.033023,2362.644121,37.6177942,127.0751588,19,1,0,1,0,11110,134030,5808,14863,341,13534,노원구
80,81,2019,3,강남구,0.029516129,0.023,0.496774194,0.006,63.61290323,46.32258065,서울 강남구 학동로 426 강남구청 별관 1동,3,994.0024349,645.442882,789.4364268,1225.198839,1370.2358,1075.615385,788.4406444,1223.399842,942.0474682,598.3893053,989.6063833,1286.636973,1302.6303,976.891837,986.6362861,1788.419344,37.51796816,127.0470598,29,1,0,1,0,11230,211513,6281,16772,404,16428,강남구
81,82,2019,3,강남대로,0.050709677,0.023354839,0.722580645,0.004193548,78.64516129,48.41935484,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),3,960.2580011,543.4562962,767.8891848,1032.826847,1208.679139,986.1257753,770.355805,1233.339724,1036.336532,592.8535091,884.4220753,1115.506142,1204.660964,937.3560453,945.2692124,1836.790213,37.48182784,127.0359572,28,1,1,1,0,11220,159626,5135,12879,344,17066,서초구
82,83,2019,3,강동구,0.036709677,0.025580645,0.570967742,0.004322581,66.80645161,43.70967742,서울 강동구 구천면로 42길 59 천호1동 주민센터,3,1101.43198,580.7536675,702.532174,896.5148352,1030.538935,944.7012068,905.3211237,1265.789257,960.832863,496.7200609,780.6187641,958.348789,1044.471101,1057.588139,1152.394015,1877.598061,37.54500381,127.1368198,27,0,0,1,0,11250,114802,4778,16283,293,15462,강동구
83,84,2019,3,강변북로,0.053064516,0.015258065,0.506451613,0.003580645,76.12903226,48.03225806,서울 성동구 강변북로 257 한강사업본부 옆,3,696.4391368,300.1705224,970.4722865,874.2502398,799.2777666,679.9768298,588.2339167,820.8402972,643.8981226,287.084744,1125.561678,915.2710915,718.1683983,673.1104567,722.7742484,1389.133419,37.53896166,127.0416039,16,1,1,1,1,11040,89425,4391,20470,177,11140,성동구
84,85,2019,3,강북구,0.024193548,0.034387097,0.55483871,0.003129032,72.58064516,41.93548387,서울 강북구 삼양로 139길 49 우이동 주민센터,3,784.195735,432.4137831,746.4198854,755.4205203,875.8952665,858.7235164,783.2189993,1463.338109,722.5812462,396.7558643,999.2123484,766.0036583,867.0446529,989.7634161,1025.030382,2421.166444,37.64793425,127.0118697,43,0,1,1,0,11090,63640,3976,21699,158,9331,강북구
85,86,2019,3,강서구,0.035774194,0.031129032,0.609677419,0.005387097,78.87096774,45.70967742,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,3,1119.966773,505.3534777,732.5463826,1183.071062,1140.470646,891.3979085,841.8031976,1246.369041,1114.667588,490.8476566,914.8228655,1283.201125,1109.790629,970.7002374,1089.501376,1950.594593,37.54466973,126.8351791,20,0,0,1,0,11160,173842,7783,18570,421,21691,강서구
86,87,2019,3,공항대로,0.045451613,0.020064516,0.612903226,0.006258065,75.35483871,50.32258065,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,3,1119.966773,505.3534777,732.5463826,1183.071062,1140.470646,891.3979085,841.8031976,1246.369041,1114.667588,490.8476566,914.8228655,1283.201125,1109.790629,970.7002374,1089.501376,1950.594593,37.55964945,126.8287913,9,1,0,1,0,11160,173842,7783,18570,421,21691,강서구
87,88,2019,3,관악구,0.033322581,0.033392857,0.496774194,0.00616129,75.12903226,49.19354839,서울 관악구 신림동길 14 신림동 주민센터,3,644.1102791,319.9506458,1148.146914,1428.147552,970.4041175,740.3886492,651.7123387,1111.589074,651.4374716,317.1461109,1448.91856,1196.671402,827.0785306,786.4769598,842.1006513,1642.146679,37.487396,126.9271139,20,0,0,1,0,11210,103292,4792,24361,260,12624,관악구
88,89,2019,3,광진구,0.034322581,0.024580645,0.812903226,0.004709677,67.41935484,45.61290323,서울 광진구 광나루로 571 구의 아리수정수센터,3,873.5709194,470.8546325,897.6965757,1046.520896,957.0609103,929.9139617,779.055943,1120.848177,839.6222108,463.4295774,1113.178263,1105.520762,992.0511434,999.4703422,960.9427841,1714.894336,37.54594731,127.0929507,40,0,1,1,0,11050,83757,3458,18238,283,12504,광진구
89,90,2019,3,구로구,0.029322581,0.028548387,0.396774194,0.005580645,71.38709677,43.64516129,서울 구로구 가마산로 27길 45 구로고등학교,3,973.8641996,431.7726361,704.6986301,1123.917474,1176.452497,948.575328,858.9595942,1195.190249,905.1775723,395.6545439,827.3192822,1063.27771,987.5964718,939.5817108,1009.919194,1719.535612,37.49884008,126.8903092,10,0,0,1,0,11170,120316,6354,15848,358,17704,구로구
90,91,2019,3,금천구,0.037,0.027225806,0.587096774,0.004193548,66,41.96774194,서울 금천구 금하로21길 20 시흥5동 주민센터,3,610.6947123,295.9362832,529.0741287,826.1405423,785.7938639,732.1149474,693.0950635,904.7311706,620.5076071,310.7851861,572.4083203,764.550799,681.65656,787.2546377,823.5734468,1372.400246,37.45233457,126.9080537,25,0,0,1,0,11180,69262,4430,11480,158,13486,금천구
91,92,2019,3,남산,0.027322581,0.035322581,0.887096774,0.005290323,62.77419355,39.83870968,서울 용산구 남산공원길 103 (서울타워 별관 2층),3,468.5790891,231.801306,564.4923655,793.4416683,715.1937996,556.8613925,462.44455,716.6839409,481.7769087,237.1668766,687.7029645,792.2787522,654.4920321,519.0178169,543.5883782,1229.906908,37.5511821,126.9876498,260,0,1,0,0,11030,67567,2542,16019,135,7073,용산구
92,93,2019,3,노원구,0.033580645,0.025032258,0.629032258,0.004677419,66.61290323,45.19354839,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),3,1099.664848,731.5424854,1037.61101,800.3956443,1012.212475,1069.779229,931.3535937,1312.277914,1038.911062,678.6958925,1123.457503,900.2293788,1135.019477,1225.339513,1160.196296,2372.957764,37.65748313,127.0678641,30,0,0,1,0,11110,133918,5771,14866,351,13550,노원구
93,94,2019,3,도봉구,0.023903226,0.032580645,0.6,0.005193548,64.32258065,42.4516129,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,3,810.1481456,447.7937341,700.0004336,668.3113108,773.3141279,771.1378728,797.2060461,1244.244204,718.7230221,398.3860233,783.1017551,705.7449982,769.483076,905.5062647,970.7166021,2005.56967,37.6542176,127.0290801,67,0,1,0,0,11100,82064,3884,14690,231,11060,도봉구
94,95,2019,3,도산대로,0.038387097,0.020645161,0.880645161,0.004096774,74.58064516,48.48387097,서울 강남구 도산대로 104 신사역2번출구 앞,3,994.0024349,645.442882,789.4364268,1225.198839,1370.2358,1075.615385,788.4406444,1223.399842,942.0474682,598.3893053,989.6063833,1286.636973,1302.6303,976.891837,986.6362861,1788.419344,37.51607746,127.0203412,24,1,0,1,0,11230,211513,6281,16772,404,16428,강남구
95,96,2019,3,동대문구,0.032741935,0.030451613,0.606451613,0.004967742,63.48387097,43.35483871,서울 동대문구 천호대로13길 43 용두초등학교,3,846.7257585,425.8835795,1195.501371,856.442627,934.9762235,835.2399366,766.7897018,1270.146283,756.097815,381.5775069,1482.678053,879.2286689,848.2009562,869.0169747,932.8277859,2082.649599,37.57640498,127.028382,18,1,0,1,0,11060,81064,3855,23608,171,13113,동대문구
96,97,2019,3,동작구,0.035645161,0.031451613,0.548387097,0.003741935,68.58064516,46.61290323,서울 동작구 사당로16아길 6 사당4동 주민센터,3,923.3339901,434.9507028,1112.363335,1115.717531,1001.864274,839.0797641,788.2032581,1295.621972,934.2691452,424.2842684,1308.865391,1101.84265,1002.161366,951.7772742,1023.233778,2066.365324,37.48097575,126.9716337,26,0,0,1,0,11200,93597,3416,15046,380,8919,동작구
97,98,2019,3,동작대로,0.052967742,0.016967742,0.683870968,0.004774194,77.09677419,45.03225806,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,3,923.3339901,434.9507028,1112.363335,1115.717531,1001.864274,839.0797641,788.2032581,1295.621972,934.2691452,424.2842684,1308.865391,1101.84265,1002.161366,951.7772742,1023.233778,2066.365324,37.48945977,126.9824745,12,1,0,1,0,11200,93597,3416,15046,380,8919,동작구
98,99,2019,3,북한산,0.017741935,0.035612903,0.693548387,0.003677419,59.67741935,40.19354839,서울 강북구 삼양로 181길 387 (우이령 전경대 위),3,784.195735,432.4137831,746.4198854,755.4205203,875.8952665,858.7235164,783.2189993,1463.338109,722.5812462,396.7558643,999.2123484,766.0036583,867.0446529,989.7634161,1025.030382,2421.166444,37.67901408,127.002294,114,0,1,0,0,11090,63640,3976,21699,158,9331,강북구
99,100,2019,3,서대문구,0.028677419,0.028870968,1.009677419,0.004741935,69.06451613,46.87096774,서울 서대문구 세검정로4길 32 (홍제3동 주민센터),3,874.8841673,425.2493456,1090.242562,921.1021574,986.687729,855.4623242,750.9391205,1223.79537,843.2950396,416.0405666,1780.328703,1055.698073,963.0397859,941.547021,920.3812108,1989.73974,37.59376657,126.9496911,44,0,0,1,0,11130,75126,3416,14891,317,8679,서대문구
100,101,2019,3,서초구,0.033064516,0.028225806,0.412903226,0.004258065,71.61290323,48.09677419,서울 서초구 신반포로15길 16 반포 2동 주민센터,3,960.2580011,543.4562962,767.8891848,1032.826847,1208.679139,986.1257753,770.355805,1233.339724,1036.336532,592.8535091,884.4220753,1115.506142,1204.660964,937.3560453,945.2692124,1836.790213,37.50458542,126.9944717,10,0,0,1,0,11220,159626,5135,12879,344,17066,서초구
101,102,2019,3,세곡,0.039733333,0.020766667,1.01,0.005966667,56.83333333,37.7,서울 강남구 밤고개로 337 (세곡사거리),3,994.0024349,645.442882,789.4364268,1225.198839,1370.2358,1075.615385,788.4406444,1223.399842,942.0474682,598.3893053,989.6063833,1286.636973,1302.6303,976.891837,986.6362861,1788.419344,37.46408289,127.1090843,23,1,0,0,0,11230,211513,6281,16772,404,16428,강남구
102,103,2019,3,송파구,0.039096774,0.026387097,0.616129032,0.00383871,67.22580645,41.48387097,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),3,1168.520322,608.3813424,716.3582692,1069.281296,1162.635879,974.5674118,869.230756,1142.843649,1171.83512,616.3139753,850.6156692,1194.30873,1155.588479,1066.922994,1110.326823,1762.544069,37.50272901,127.0925211,14,1,0,1,0,11240,206038,7266,19760,404,26850,송파구
103,104,2019,3,시흥대로,0.04683871,0.023387097,0.706451613,0.004903226,71.90322581,43.51612903,서울 금천구 독산동 996-9 한양수자인아파트 앞,3,610.6947123,295.9362832,529.0741287,826.1405423,785.7938639,732.1149474,693.0950635,904.7311706,620.5076071,310.7851861,572.4083203,764.550799,681.65656,787.2546377,823.5734468,1372.400246,37.47496364,126.8986765,26,1,0,1,0,11180,69262,4430,11480,158,13486,금천구
104,105,2019,3,신촌로,0.05383871,0.018580645,0.829032258,0.004354839,73.87096774,49.16129032,서울 마포구 노고산동 57-62 (신촌역 7번 출구),3,887.1444631,505.1352004,1133.035667,1172.641465,1192.518586,871.405019,679.66982,1044.060174,887.9778802,501.7316016,1590.051435,1331.278036,1205.871362,911.8558034,855.7972661,1803.157839,37.55517177,126.9361424,18,1,0,1,0,11140,101068,4325,17016,244,12162,마포구
