"ID","year","month","location","no2","o3","co","so2","pm10","pm2.5","address","Y"
179,2019,5,"노원구",0.027193548,0.037967742,0.487096774,0.004612903,47.67741935,26.87096774,"서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소)",2
180,2019,5,"도봉구",0.018096774,0.047870968,0.480645161,0.005129032,53.22580645,27.87096774,"서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집",2
181,2019,5,"도산대로",0.034677419,0.036354839,0.819354839,0.005,63.58064516,33.4516129,"서울 강남구 도산대로 104 신사역2번출구 앞",2
182,2019,5,"동대문구",0.028193548,0.048483871,0.467741935,0.004645161,42.38709677,23.51612903,"서울 동대문구 천호대로13길 43 용두초등학교",2
183,2019,5,"동작구",0.027483871,0.042258065,0.435483871,0.004096774,48.51612903,27,"서울 동작구 사당로16아길 6 사당4동 주민센터",2
184,2019,5,"동작대로",0.05416129,0.031258065,0.580645161,0.005419355,67.70967742,34.06451613,"서울 동작구 사당2동 739 이수역 북단 버스중앙차로",2
185,2019,5,"마포아트센터",0.026096774,0.049193548,0.322580645,0.005096774,44.16129032,22.61290323,"서울 마포구 대흥로20길 28 (마포아트센터)",2
186,2019,5,"북한산",0.011516129,0.046387097,0.690322581,0.00383871,48.80645161,28.93548387,"서울 강북구 삼양로 181길 387 (우이령 전경대 위)",2
187,2019,5,"서대문구",0.024612903,0.045354839,0.738709677,0.004806452,58.32258065,31.41935484,"서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ",2
188,2019,5,"서울숲",0.032516129,0.035129032,1.006451613,0.004935484,69.87096774,30.80645161,"서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆)",2
189,2019,5,"성동구",0.034258065,0.047516129,0.467741935,0.004387097,54.83870968,29.48387097,"서울 성동구 뚝섬로3길 18 성수1가1동주민센터",2
190,2019,5,"성북구",0.034064516,0.038709677,0.690322581,0.004129032,58.22580645,29.93548387,"서울 성북구 삼양로2길 70 길음2동 주민센터",2
191,2019,5,"세곡",0.036451613,0.033419355,0.774193548,0.003967742,38.64516129,20.83870968,"서울 강남구 밤고개로 337 (세곡사거리)",2
192,2019,5,"송파구",0.034322581,0.040967742,0.467741935,0.004096774,52,31.32258065,"서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동)",2
193,2019,5,"시흥대로",0.04783871,0.03716129,0.596774194,0.005258065,52.87096774,24.77419355,"서울 금천구 독산동 996-9 한양수자인아파트 앞",2
194,2019,5,"신촌로",0.058967742,0.030645161,0.729032258,0.005064516,54.74193548,31.09677419,"서울 마포구 노고산동 57-62 (신촌역 7번 출구)",2
195,2019,5,"양천구",0.029064516,0.037516129,0.5,0.005,55.48387097,27.35483871,"서울 양천구 중앙로52길 56 신정4동 문화센터",2
196,2019,5,"영등포구",0.024774194,0.035064516,0.403225806,0.004064516,63.35483871,37.64516129,"서울 영등포구 당산로 123 영등포구청 (당산동3가)",3
197,2019,5,"영등포로",0.057548387,0.028483871,0.664516129,0.005096774,58.19354839,28.67741935,"서울 영등포구 영중로 37 (영등포시장사거리)",2
198,2019,5,"올림픽공원",0.027580645,0.035677419,0.574193548,0.004032258,49.67741935,24.41935484,"서울 송파구 올림픽로 424 (서울역사편찬원)",2
199,2019,5,"용산구",0.035064516,0.040322581,0.477419355,0.004129032,41.12903226,25.90322581,"서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터",2
200,2019,5,"은평구",0.025903226,0.048774194,0.393548387,0.005193548,56.19354839,29.93548387,"서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 )",2
201,2019,5,"정릉로",0.055322581,0.021516129,0.477419355,0.004225806,62.09677419,36.29032258,"서울 성북구 돈암동 8-164번지 ",3
202,2019,5,"종로",0.037387097,0.038741935,0.558064516,0.004354839,48.03225806,23.77419355,"서울 종로구 종로 169 (종묘주차장 앞)",2
203,2019,5,"종로구",0.032516129,0.041064516,0.55483871,0.004806452,44.4516129,22.51612903,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2
204,2019,5,"중구",0.033387097,0.04783871,0.512903226,0.004483871,43.41935484,23.35483871,"서울 중구 덕수궁길 15 시청서소문별관 3동",2
205,2019,5,"중랑구",0.022548387,0.043967742,0.406451613,0.006741935,41.77419355,26.96774194,"서울 중랑구 용마산로 369 건강가정지원센터",2
206,2019,5,"천호대로",0.043612903,0.037774194,0.522580645,0.004,55.90322581,24.19354839,"서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞)",2
207,2019,5,"청계천로",0.041129032,0.038516129,0.632258065,0.005096774,48.83870968,27.80645161,"서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞)",2
208,2019,5,"한강대로",0.043580645,0.026935484,0.519354839,0.005322581,71.38709677,37.22580645,"서울 용산구 한강대로 405 (서울역 앞)",3
209,2019,5,"행주",0.025677419,0.044129032,0.632258065,0.005483871,45.70967742,21.87096774,"김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소)",2
210,2019,5,"홍릉로",0.040366667,0.039709677,0.551612903,0.004612903,66.58064516,34.38709677,"서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞)",2
211,2019,5,"화랑로",0.039516129,0.028193548,0.322580645,0.003966667,53.4516129,31.80645161,"서울 노원구 화랑로 429 태능입구역 8번 출구",2
212,2019,6,"강남대로",0.057033333,0.024933333,0.446666667,0.004166667,34.43333333,21.23333333,"서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동)",2
213,2019,6,"강동구",0.020966667,0.032,0.403333333,0.003466667,26.4,18,"서울 강동구 구천면로 42길 59 천호1동 주민센터",2
214,2019,6,"강변북로",0.046233333,0.022466667,0.313333333,0.004,34.33333333,21.16666667,"서울 성동구 강변북로 257 한강사업본부 옆",2
215,2019,6,"강북구",0.012866667,0.038733333,0.366666667,0.0023,29.46666667,16.83333333,"서울 강북구 삼양로 139길 49 우이동 주민센터",2
216,2019,6,"강서구",0.0213,0.042533333,0.376666667,0.004533333,27,18.13333333,"서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관",2
217,2019,6,"공항대로",0.0351,0.029133333,0.396666667,0.0052,28.25,17.5,"서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆",2
218,2019,6,"관악구",0.022333333,0.043133333,0.26,0.0039,34.43333333,23.23333333,"서울 관악구 신림동길 14 신림동 주민센터",2
219,2019,6,"관악산",0.0099,0.0325,0.296666667,0.003866667,28.73333333,18.76666667,"과천시 자하동길 64 (관악산 중계소)",2
220,2019,6,"광진구",0.019633333,0.032933333,0.563333333,0.0039,31.23333333,25.63333333,"서울 광진구 광나루로 571 구의 아리수정수센터",2
221,2019,6,"금천구",0.0226,0.032266667,0.376666667,0.0034,25.03333333,17.53333333,"서울 금천구 금하로21길 20 시흥5동 주민센터",2
222,2019,6,"남산",0.019966667,0.044966667,0.74,0.004733333,29.83333333,19.03333333,"서울 용산구 남산공원길 103 (서울타워 별관 2층)",2
223,2019,6,"노원구",0.0186,0.034333333,0.383333333,0.0036,26.56666667,18.53333333,"서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소)",2
224,2019,6,"도봉구",0.011666667,0.043366667,0.393333333,0.003333333,31.33333333,18.93333333,"서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집",2
225,2019,6,"도산대로",0.021533333,0.0322,0.77,0.004133333,34.26666667,21.66666667,"서울 강남구 도산대로 104 신사역2번출구 앞",2
226,2019,6,"동대문구",0.019733333,0.040066667,0.346666667,0.0042,21.76666667,16.16666667,"서울 동대문구 천호대로13길 43 용두초등학교",2
227,2019,6,"동작구",0.021266667,0.0359,0.356666667,0.003,28.9,18.5,"서울 동작구 사당로16아길 6 사당4동 주민센터",2
228,2019,6,"동작대로",0.0482,0.026633333,0.5,0.005033333,38.5,22.2,"서울 동작구 사당2동 739 이수역 북단 버스중앙차로",2
229,2019,6,"마포구",0.016433333,0.041266667,0.336666667,0.003766667,34.8,25.56666667,"서울 마포구 포은로 6길 10 망원1동주민센터 옥상",2
230,2019,6,"마포아트센터",0.018366667,0.042733333,0.233333333,0.0033,27,16.25,"서울 마포구 대흥로20길 28 (마포아트센터)",2
231,2019,6,"북한산",0.0074,0.036866667,0.61,0.003133333,26.8,20.53333333,"서울 강북구 삼양로 181길 387 (우이령 전경대 위)",2
232,2019,6,"서대문구",0.0151,0.042633333,0.613333333,0.0031,29.83333333,20.96666667,"서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ",2
233,2019,6,"서울숲",0.018466667,0.034433333,0.327586207,0.003866667,53.5,25.25,"서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆)",2
234,2019,6,"서초구",0.0222,0.0403,0.313333333,0.003466667,31.66666667,24.66666667,"서울 서초구 신반포로15길 16 반포 2동 주민센터",2
235,2019,6,"성동구",0.024866667,0.0444,0.376666667,0.0033,33.63333333,22.16666667,"서울 성동구 뚝섬로3길 18 성수1가1동주민센터",2
236,2019,6,"성북구",0.024066667,0.035433333,0.63,0.002833333,31.33333333,19.53333333,"서울 성북구 삼양로2길 70 길음2동 주민센터",2
237,2019,6,"송파구",0.025933333,0.038833333,0.393333333,0.002933333,31.03333333,20.03333333,"서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동)",2
238,2019,6,"시흥대로",0.0438,0.031,0.55,0.0037,32.63333333,18.3,"서울 금천구 독산동 996-9 한양수자인아파트 앞",2
239,2019,6,"신촌로",0.045633333,0.0288,0.603333333,0.003266667,31.93333333,21.5,"서울 마포구 노고산동 57-62 (신촌역 7번 출구)",2
240,2019,6,"양천구",0.021933333,0.034166667,0.413333333,0.004366667,29.83333333,17.96666667,"서울 양천구 중앙로52길 56 신정4동 문화센터",2
241,2019,6,"영등포구",0.025033333,0.034533333,0.33,0.003,37.43333333,26.43333333,"서울 영등포구 당산로 123 영등포구청 (당산동3가)",2
242,2019,6,"영등포로",0.045366667,0.0276,0.573333333,0.003933333,33.46666667,20.51851852,"서울 영등포구 영중로 37 (영등포시장사거리)",2
243,2019,6,"올림픽공원",0.019857143,0.033071429,0.528571429,0.003142857,34.6,20.8,"서울 송파구 올림픽로 424 (서울역사편찬원)",2
244,2019,6,"용산구",0.025966667,0.037233333,0.39,0.002866667,20.46666667,16.06666667,"서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터",2
245,2019,6,"정릉로",0.035133333,0.021366667,0.42,0.004266667,34.3,22.7,"서울 성북구 돈암동 8-164번지 ",2
246,2019,6,"중랑구",0.0172,0.038166667,0.336666667,0.0058,22.26666667,18.36666667,"서울 중랑구 용마산로 369 건강가정지원센터",2
247,2019,6,"천호대로",0.038133333,0.033633333,0.473333333,0.002833333,34.13333333,17.6,"서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞)",2
248,2019,6,"청계천로",0.030966667,0.037133333,0.52,0.003933333,27.06666667,18.9,"서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞)",2
249,2019,6,"한강대로",0.034566667,0.0229,0.49,0.004133333,43.23333333,26.6,"서울 용산구 한강대로 405 (서울역 앞)",2
250,2019,6,"행주",0.015766667,0.0423,0.683333333,0.003533333,29.83333333,14.76666667,"김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소)",2
251,2019,6,"홍릉로",0.028833333,0.033166667,0.573333333,0.0034,40.66666667,25,"서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞)",2
252,2019,6,"화랑로",0.036066667,0.0321,0.296666667,0.0047,29.33333333,19.56666667,"서울 노원구 화랑로 429 태능입구역 8번 출구",2
253,2019,7,"강남구",0.014967742,0.026709677,0.341935484,0.004612903,28.74193548,17.90322581,"서울 강남구 학동로 426 강남구청 별관 1동",2
254,2019,7,"강남대로",0.038967742,0.020741935,0.416129032,0.004,25.5483871,17.12903226,"서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동)",2
255,2019,7,"강동구",0.017129032,0.02616129,0.361290323,0.003096774,26.09677419,18.74193548,"서울 강동구 구천면로 42길 59 천호1동 주민센터",2
256,2019,7,"강변북로",0.045483871,0.018096774,0.290322581,0.004,25.87096774,17.58064516,"서울 성동구 강변북로 257 한강사업본부 옆",2
257,2019,7,"강북구",0.01216129,0.030548387,0.34516129,0.002290323,31.22580645,18.83870968,"서울 강북구 삼양로 139길 49 우이동 주민센터",2
258,2019,7,"강서구",0.018290323,0.033258065,0.380645161,0.003774194,27.93548387,21.06451613,"서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관",2
259,2019,7,"공항대로",0.031774194,0.023612903,0.387096774,0.005129032,32.05882353,19.23529412,"서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆",2
260,2019,7,"관악구",0.019064516,0.041354839,0.232258065,0.00416129,26.12903226,14.35483871,"서울 관악구 신림동길 14 신림동 주민센터",2
261,2019,7,"관악산",0.008516129,0.025580645,0.458064516,0.002290323,25.4516129,18.12903226,"과천시 자하동길 64 (관악산 중계소)",2
262,2019,7,"광진구",0.017258065,0.026354839,0.632258065,0.004258065,25.67741935,21.96774194,"서울 광진구 광나루로 571 구의 아리수정수센터",2
263,2019,7,"구로구",0.014806452,0.038258065,0.274193548,0.004290323,20.82142857,18.83333333,"서울 구로구 가마산로 27길 45 구로고등학교",2
264,2019,7,"금천구",0.019193548,0.025935484,0.374193548,0.003387097,24.90322581,17.58064516,"서울 금천구 금하로21길 20 시흥5동 주민센터",2
265,2019,7,"남산",0.008304348,0.033967742,0.580645161,0.003870968,28.38709677,19.5483871,"서울 용산구 남산공원길 103 (서울타워 별관 2층)",2
266,2019,7,"노원구",0.015903226,0.028064516,0.370967742,0.003419355,27.25806452,20.32258065,"서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소)",2
267,2019,7,"도봉구",0.010064516,0.034451613,0.429032258,0.003225806,22.93548387,14.38709677,"서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집",2
268,2019,7,"도산대로",0.016709677,0.024322581,0.74516129,0.00383871,24.75,12.75,"서울 강남구 도산대로 104 신사역2번출구 앞",1
269,2019,7,"동작대로",0.03883871,0.031903226,0.490322581,0.006774194,28.87096774,17.12903226,"서울 동작구 사당2동 739 이수역 북단 버스중앙차로",2
270,2019,7,"마포구",0.013580645,0.0332,0.535483871,0.003709677,24.5483871,19.12903226,"서울 마포구 포은로 6길 10 망원1동주민센터 옥상",2
271,2019,7,"마포아트센터",0.016380952,0.033590909,0.271428571,0.003045455,37,24.17647059,"서울 마포구 대흥로20길 28 (마포아트센터)",2
272,2019,7,"서대문구",0.011677419,0.033935484,0.616129032,0.002903226,24.5483871,17.35483871,"서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ",2
273,2019,7,"서울숲",0.015483871,0.027806452,0.122580645,0.004096774,21.375,11.25,"서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆)",1
274,2019,7,"서초구",0.019032258,0.032903226,0.322580645,0.004032258,25.29032258,20.12903226,"서울 서초구 신반포로15길 16 반포 2동 주민센터",2
275,2019,7,"성동구",0.021322581,0.031516129,0.383870968,0.002967742,31.25806452,20.48387097,"서울 성동구 뚝섬로3길 18 성수1가1동주민센터",2
276,2019,7,"세곡",0.021516129,0.022354839,0.625806452,0.002354839,23.06451613,16,"서울 강남구 밤고개로 337 (세곡사거리)",2
277,2019,7,"송파구",0.020483871,0.031645161,0.338709677,0.002451613,22.96774194,16.29032258,"서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동)",2
278,2019,7,"시흥대로",0.038677419,0.024548387,0.535483871,0.003290323,28.77419355,17.09677419,"서울 금천구 독산동 996-9 한양수자인아파트 앞",2
279,2019,7,"신촌로",0.039322581,0.022612903,0.567741935,0.002870968,32.87096774,22.61290323,"서울 마포구 노고산동 57-62 (신촌역 7번 출구)",2
280,2019,7,"양천구",0.01916129,0.02516129,0.364516129,0.004290323,31.83870968,20.16129032,"서울 양천구 중앙로52길 56 신정4동 문화센터",2
281,2019,7,"영등포구",0.023741935,0.025451613,0.322580645,0.002354839,25.51724138,21.38709677,"서울 영등포구 당산로 123 영등포구청 (당산동3가)",2
282,2019,7,"영등포로",0.041193548,0.020451613,0.6,0.003774194,35.22580645,23.80645161,"서울 영등포구 영중로 37 (영등포시장사거리)",2
283,2019,7,"올림픽공원",0.012666667,0.014444444,0.488888889,0.002833333,19.77777778,12.44444444,"서울 송파구 올림픽로 424 (서울역사편찬원)",1
284,2019,7,"용산구",0.021483871,0.03083871,0.367741935,0.002516129,22.74193548,20.19354839,"서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터",2
285,2019,7,"은평구",0.016296296,0.034407407,0.288461538,0.004037037,25.51851852,20.92592593,"서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 )",2
